Area;ISO 3 code;Year;Area type;Continent;Ember region;EU;OECD;G20;G7;ASEAN;Category;Subcategory;Variable;Unit;Value;YoY absolute change;YoY % change
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;%;10,59;;
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Bioenergy;TWh;8,21;0,59;7,74
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Coal;TWh;118,03;4,41;3,88
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Gas;TWh;66,48;-5,38;-7,49
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Hydro;TWh;63,72;-2,94;-4,41
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Nuclear;TWh;0;0;
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Fossil;TWh;0,94;0,21;28,77
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Renewables;TWh;10,13;-0,09;-0,88
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Solar;TWh;18,4;3,24;21,37
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;TWh;33,88;-0,81;-2,33
Turkey;TUR;2023;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Total;Total Generation;TWh;319,79;-0,77;-0,24
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Clean;%;45,61;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Fossil;%;54,38;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;18,83;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;27,38;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Renewables;%;45,61;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;18,23;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Clean;TWh;155,65;21,31;15,86
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;185,58;0,13;0,07
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;64,26;-3,16;-4,69
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;93,45;11,39;13,88
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;155,65;21,31;15,86
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;62,2;9,92;18,97
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Bioenergy;%;2,54;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Coal;%;35,55;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Gas;%;18,54;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Hydro;%;21,85;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Nuclear;%;0;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Fossil;%;0,29;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Renewables;%;2,99;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Solar;%;7,52;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;%;10,71;;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Bioenergy;TWh;8,68;0,47;5,72
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Coal;TWh;121,32;3,29;2,79
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Gas;TWh;63,28;-3,2;-4,81
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Hydro;TWh;74,57;10,85;17,03
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Nuclear;TWh;0;0;
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Fossil;TWh;0,98;0,04;4,26
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Renewables;TWh;10,2;0,07;0,69
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Solar;TWh;25,67;7,27;39,51
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;TWh;36,53;2,65;7,82
Turkey;TUR;2024;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Total;Total Generation;TWh;341,23;21,44;6,7
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Clean;%;43,26;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Fossil;%;56,74;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;22,43;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;21,59;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Renewables;%;43,26;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Wind and Solar;%;21,67;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Clean;TWh;153,07;-2,58;-1,66
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Fossil;TWh;200,79;15,21;8,2
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;79,39;15,13;23,54
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;76,4;-17,05;-18,25
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Renewables;TWh;153,07;-2,58;-1,66
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;76,67;14,47;23,26
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Bioenergy;%;2,4;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Coal;%;34,31;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Gas;%;22,14;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Hydro;%;16,18;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Nuclear;%;0;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Fossil;%;0,29;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Renewables;%;3,01;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Solar;%;10,53;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;%;11,14;;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Bioenergy;TWh;8,48;-0,2;-2,3
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Coal;TWh;121,4;0,08;0,07
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Gas;TWh;78,36;15,08;23,83
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Hydro;TWh;57,27;-17,3;-23,2
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Nuclear;TWh;0;0;
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Fossil;TWh;1,03;0,05;5,1
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Other Renewables;TWh;10,65;0,45;4,41
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Solar;TWh;37,25;11,58;45,11
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Fuel;Wind;TWh;39,42;2,89;7,91
Turkey;TUR;2025;Country or economy;Asia;Europe;0;1;1;0;0;Electricity generation;Total;Total Generation;TWh;353,86;12,63;3,7
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;%;25,19;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;%;74,81;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;43;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;2,38;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;%;2,63;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;%;0,25;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;TWh;94,97;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;TWh;282,09;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;162,14;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;8,97;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;TWh;9,91;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;0,94;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;%;1,03;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;%;31,81;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;%;39,27;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;%;1,35;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;%;22,56;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;%;3,73;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;%;0;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;%;0;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;%;0,25;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;TWh;3,88;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;TWh;119,95;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;TWh;148,08;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;TWh;5,09;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;TWh;85,06;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;TWh;14,06;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;TWh;0;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;TWh;0;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;TWh;0,94;;
United Kingdom;GBR;2000;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Total;Total Generation;TWh;377,06;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;%;25,89;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;%;74,11;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;39,94;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;2,23;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;%;2,48;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;%;0,25;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;TWh;99,63;4,66;4,91
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;TWh;285,14;3,05;1,08
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;153,68;-8,46;-5,22
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;8,58;-0,39;-4,35
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;TWh;9,54;-0,37;-3,73
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;0,96;0,02;2,13
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;%;1,18;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;%;34,17;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;%;36,88;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;%;1,05;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;%;23,41;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;%;3,06;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;%;0;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;%;0;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;%;0,25;;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;TWh;4,53;0,65;16,75
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;TWh;131,46;11,51;9,6
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;TWh;141,91;-6,17;-4,17
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;TWh;4,05;-1,04;-20,43
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;TWh;90,09;5,03;5,91
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;TWh;11,77;-2,29;-16,29
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;TWh;0;0;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;TWh;0;0;
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;TWh;0,96;0,02;2,13
United Kingdom;GBR;2001;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Total;Total Generation;TWh;384,77;7,71;2,04
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;%;25,56;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;%;74,43;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;42,34;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;2,55;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;%;2,87;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;%;0,32;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;TWh;98,97;-0,66;-0,66
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;TWh;288,27;3,13;1,1
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;163,99;10,31;6,71
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;9,87;1,29;15,03
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;TWh;11,12;1,58;16,56
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;TWh;1,25;0,29;30,21
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;%;1,31;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;%;32,09;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;%;39,32;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;%;1,24;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;%;22,69;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;%;3,02;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;%;0;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;%;0;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;%;0,32;;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Bioenergy;TWh;5,08;0,55;12,14
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Coal;TWh;124,28;-7,18;-5,46
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Gas;TWh;152,28;10,37;7,31
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Hydro;TWh;4,79;0,74;18,27
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Nuclear;TWh;87,85;-2,24;-2,49
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Fossil;TWh;11,71;-0,06;-0,51
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Other Renewables;TWh;0;0;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Solar;TWh;0;0;
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Fuel;Wind;TWh;1,25;0,29;30,21
United Kingdom;GBR;2002;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Total;Total Generation;TWh;387,24;2,47;0,64
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;%;24,95;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;%;75,05;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;%;40,28;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;%;2,36;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Renewables;%;2,68;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Wind and Solar;%;0,32;;
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Clean;TWh;99,38;0,41;0,41
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Fossil;TWh;298,83;10,56;3,66
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Gas and Other Fossil;TWh;160,37;-3,62;-2,21
United Kingdom;GBR;2003;Country or economy;Europe;Europe;0;1;1;1;0;Electricity generation;Aggregate fuel;Hydro, Bioenergy and Other Renewables;TWh;9,4;-0,47;-4,76
